,target,format,size,image_file,mask_file,URL
LUNG_OPACITY-5838,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5838.png,../data/Lung_Opacity/masks/Lung_Opacity-5838.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5839,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5839.png,../data/Lung_Opacity/masks/Lung_Opacity-5839.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-584,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-584.png,../data/Lung_Opacity/masks/Lung_Opacity-584.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5840,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5840.png,../data/Lung_Opacity/masks/Lung_Opacity-5840.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5841,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5841.png,../data/Lung_Opacity/masks/Lung_Opacity-5841.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5842,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5842.png,../data/Lung_Opacity/masks/Lung_Opacity-5842.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5843,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5843.png,../data/Lung_Opacity/masks/Lung_Opacity-5843.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5844,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5844.png,../data/Lung_Opacity/masks/Lung_Opacity-5844.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5845,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5845.png,../data/Lung_Opacity/masks/Lung_Opacity-5845.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5846,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5846.png,../data/Lung_Opacity/masks/Lung_Opacity-5846.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5847,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5847.png,../data/Lung_Opacity/masks/Lung_Opacity-5847.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5848,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5848.png,../data/Lung_Opacity/masks/Lung_Opacity-5848.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5849,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5849.png,../data/Lung_Opacity/masks/Lung_Opacity-5849.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-585,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-585.png,../data/Lung_Opacity/masks/Lung_Opacity-585.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5850,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5850.png,../data/Lung_Opacity/masks/Lung_Opacity-5850.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5851,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5851.png,../data/Lung_Opacity/masks/Lung_Opacity-5851.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5852,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5852.png,../data/Lung_Opacity/masks/Lung_Opacity-5852.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5853,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5853.png,../data/Lung_Opacity/masks/Lung_Opacity-5853.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5854,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5854.png,../data/Lung_Opacity/masks/Lung_Opacity-5854.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5855,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5855.png,../data/Lung_Opacity/masks/Lung_Opacity-5855.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5856,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5856.png,../data/Lung_Opacity/masks/Lung_Opacity-5856.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5857,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5857.png,../data/Lung_Opacity/masks/Lung_Opacity-5857.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5858,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5858.png,../data/Lung_Opacity/masks/Lung_Opacity-5858.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5859,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5859.png,../data/Lung_Opacity/masks/Lung_Opacity-5859.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-586,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-586.png,../data/Lung_Opacity/masks/Lung_Opacity-586.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5860,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5860.png,../data/Lung_Opacity/masks/Lung_Opacity-5860.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5861,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5861.png,../data/Lung_Opacity/masks/Lung_Opacity-5861.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5862,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5862.png,../data/Lung_Opacity/masks/Lung_Opacity-5862.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5863,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5863.png,../data/Lung_Opacity/masks/Lung_Opacity-5863.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5864,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5864.png,../data/Lung_Opacity/masks/Lung_Opacity-5864.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5865,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5865.png,../data/Lung_Opacity/masks/Lung_Opacity-5865.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5866,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5866.png,../data/Lung_Opacity/masks/Lung_Opacity-5866.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5867,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5867.png,../data/Lung_Opacity/masks/Lung_Opacity-5867.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5868,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5868.png,../data/Lung_Opacity/masks/Lung_Opacity-5868.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5869,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5869.png,../data/Lung_Opacity/masks/Lung_Opacity-5869.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-587,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-587.png,../data/Lung_Opacity/masks/Lung_Opacity-587.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5870,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5870.png,../data/Lung_Opacity/masks/Lung_Opacity-5870.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5871,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5871.png,../data/Lung_Opacity/masks/Lung_Opacity-5871.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5872,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5872.png,../data/Lung_Opacity/masks/Lung_Opacity-5872.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5873,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5873.png,../data/Lung_Opacity/masks/Lung_Opacity-5873.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5874,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5874.png,../data/Lung_Opacity/masks/Lung_Opacity-5874.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5875,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5875.png,../data/Lung_Opacity/masks/Lung_Opacity-5875.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5876,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5876.png,../data/Lung_Opacity/masks/Lung_Opacity-5876.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5877,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5877.png,../data/Lung_Opacity/masks/Lung_Opacity-5877.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5878,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5878.png,../data/Lung_Opacity/masks/Lung_Opacity-5878.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5879,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5879.png,../data/Lung_Opacity/masks/Lung_Opacity-5879.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-588,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-588.png,../data/Lung_Opacity/masks/Lung_Opacity-588.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5880,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5880.png,../data/Lung_Opacity/masks/Lung_Opacity-5880.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5881,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5881.png,../data/Lung_Opacity/masks/Lung_Opacity-5881.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5882,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5882.png,../data/Lung_Opacity/masks/Lung_Opacity-5882.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5883,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5883.png,../data/Lung_Opacity/masks/Lung_Opacity-5883.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5884,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5884.png,../data/Lung_Opacity/masks/Lung_Opacity-5884.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5885,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5885.png,../data/Lung_Opacity/masks/Lung_Opacity-5885.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5886,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5886.png,../data/Lung_Opacity/masks/Lung_Opacity-5886.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5887,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5887.png,../data/Lung_Opacity/masks/Lung_Opacity-5887.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5888,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5888.png,../data/Lung_Opacity/masks/Lung_Opacity-5888.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5889,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5889.png,../data/Lung_Opacity/masks/Lung_Opacity-5889.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-589,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-589.png,../data/Lung_Opacity/masks/Lung_Opacity-589.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5890,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5890.png,../data/Lung_Opacity/masks/Lung_Opacity-5890.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5891,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5891.png,../data/Lung_Opacity/masks/Lung_Opacity-5891.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5892,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5892.png,../data/Lung_Opacity/masks/Lung_Opacity-5892.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5893,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5893.png,../data/Lung_Opacity/masks/Lung_Opacity-5893.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5894,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5894.png,../data/Lung_Opacity/masks/Lung_Opacity-5894.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5895,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5895.png,../data/Lung_Opacity/masks/Lung_Opacity-5895.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5896,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5896.png,../data/Lung_Opacity/masks/Lung_Opacity-5896.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5897,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5897.png,../data/Lung_Opacity/masks/Lung_Opacity-5897.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5898,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5898.png,../data/Lung_Opacity/masks/Lung_Opacity-5898.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5899,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5899.png,../data/Lung_Opacity/masks/Lung_Opacity-5899.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-59,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-59.png,../data/Lung_Opacity/masks/Lung_Opacity-59.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-590,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-590.png,../data/Lung_Opacity/masks/Lung_Opacity-590.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5900,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5900.png,../data/Lung_Opacity/masks/Lung_Opacity-5900.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5901,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5901.png,../data/Lung_Opacity/masks/Lung_Opacity-5901.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5902,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5902.png,../data/Lung_Opacity/masks/Lung_Opacity-5902.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5903,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5903.png,../data/Lung_Opacity/masks/Lung_Opacity-5903.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5904,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5904.png,../data/Lung_Opacity/masks/Lung_Opacity-5904.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5905,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5905.png,../data/Lung_Opacity/masks/Lung_Opacity-5905.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5906,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5906.png,../data/Lung_Opacity/masks/Lung_Opacity-5906.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5907,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5907.png,../data/Lung_Opacity/masks/Lung_Opacity-5907.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5908,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5908.png,../data/Lung_Opacity/masks/Lung_Opacity-5908.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5909,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5909.png,../data/Lung_Opacity/masks/Lung_Opacity-5909.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-591,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-591.png,../data/Lung_Opacity/masks/Lung_Opacity-591.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5910,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5910.png,../data/Lung_Opacity/masks/Lung_Opacity-5910.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5911,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5911.png,../data/Lung_Opacity/masks/Lung_Opacity-5911.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5912,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5912.png,../data/Lung_Opacity/masks/Lung_Opacity-5912.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5913,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5913.png,../data/Lung_Opacity/masks/Lung_Opacity-5913.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5914,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5914.png,../data/Lung_Opacity/masks/Lung_Opacity-5914.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5915,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5915.png,../data/Lung_Opacity/masks/Lung_Opacity-5915.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5916,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5916.png,../data/Lung_Opacity/masks/Lung_Opacity-5916.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5917,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5917.png,../data/Lung_Opacity/masks/Lung_Opacity-5917.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5918,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5918.png,../data/Lung_Opacity/masks/Lung_Opacity-5918.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5919,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5919.png,../data/Lung_Opacity/masks/Lung_Opacity-5919.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-592,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-592.png,../data/Lung_Opacity/masks/Lung_Opacity-592.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5920,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5920.png,../data/Lung_Opacity/masks/Lung_Opacity-5920.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5921,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5921.png,../data/Lung_Opacity/masks/Lung_Opacity-5921.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5922,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5922.png,../data/Lung_Opacity/masks/Lung_Opacity-5922.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5923,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5923.png,../data/Lung_Opacity/masks/Lung_Opacity-5923.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5924,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5924.png,../data/Lung_Opacity/masks/Lung_Opacity-5924.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5925,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5925.png,../data/Lung_Opacity/masks/Lung_Opacity-5925.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5926,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5926.png,../data/Lung_Opacity/masks/Lung_Opacity-5926.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
LUNG_OPACITY-5927,Lung Opacity,PNG,"(299, 299)",../data/Lung_Opacity/images/Lung_Opacity-5927.png,../data/Lung_Opacity/masks/Lung_Opacity-5927.png,https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data
