old_index,image_path,mask_path,target,type,true,pred,covid_prob
13624,../data/Normal/images\Normal-4421.png,../data/Normal/masks\Normal-4421.png,Normal,Normal,0,0,0.0
16739,../data/Normal/images\Normal-7225.png,../data/Normal/masks\Normal-7225.png,Normal,Normal,0,0,0.0
185,../data/COVID/images\COVID-1165.png,../data/COVID/masks\COVID-1165.png,COVID,COVID,1,1,1.0
18279,../data/Normal/images\Normal-8611.png,../data/Normal/masks\Normal-8611.png,Normal,Normal,0,0,0.25
2133,../data/COVID/images\COVID-2919.png,../data/COVID/masks\COVID-2919.png,COVID,COVID,1,1,0.97
1532,../data/COVID/images\COVID-2378.png,../data/COVID/masks\COVID-2378.png,COVID,COVID,1,0,0.21
841,../data/COVID/images\COVID-1756.png,../data/COVID/masks\COVID-1756.png,COVID,COVID,1,1,0.98
15160,../data/Normal/images\Normal-5804.png,../data/Normal/masks\Normal-5804.png,Normal,Normal,0,0,0.29
1251,../data/COVID/images\COVID-2124.png,../data/COVID/masks\COVID-2124.png,COVID,COVID,1,1,1.0
3134,../data/COVID/images\COVID-565.png,../data/COVID/masks\COVID-565.png,COVID,COVID,1,1,1.0
15187,../data/Normal/images\Normal-5829.png,../data/Normal/masks\Normal-5829.png,Normal,Normal,0,0,0.0
2219,../data/COVID/images\COVID-2997.png,../data/COVID/masks\COVID-2997.png,COVID,COVID,1,1,0.92
19930,../data/Viral Pneumonia/images\Viral Pneumonia-1098.png,../data/Viral Pneumonia/masks\Viral Pneumonia-1098.png,Viral Pneumonia,Viral Pneumonia,0,0,0.03
931,../data/COVID/images\COVID-1837.png,../data/COVID/masks\COVID-1837.png,COVID,COVID,1,1,1.0
15826,../data/Normal/images\Normal-6403.png,../data/Normal/masks\Normal-6403.png,Normal,Normal,0,0,0.2
2730,../data/COVID/images\COVID-3456.png,../data/COVID/masks\COVID-3456.png,COVID,COVID,1,1,1.0
2743,../data/COVID/images\COVID-3468.png,../data/COVID/masks\COVID-3468.png,COVID,COVID,1,1,1.0
8816,../data/Lung_Opacity/images\Lung_Opacity-568.png,../data/Lung_Opacity/masks\Lung_Opacity-568.png,Lung_Opacity,Lung_Opacity,0,0,0.05
6689,../data/Lung_Opacity/images\Lung_Opacity-3765.png,../data/Lung_Opacity/masks\Lung_Opacity-3765.png,Lung_Opacity,Lung_Opacity,0,0,0.0
14518,../data/Normal/images\Normal-5226.png,../data/Normal/masks\Normal-5226.png,Normal,Normal,0,0,0.0
404,../data/COVID/images\COVID-1362.png,../data/COVID/masks\COVID-1362.png,COVID,COVID,1,1,0.74
2943,../data/COVID/images\COVID-393.png,../data/COVID/masks\COVID-393.png,COVID,COVID,1,1,1.0
2017,../data/COVID/images\COVID-2814.png,../data/COVID/masks\COVID-2814.png,COVID,COVID,1,1,1.0
7741,../data/Lung_Opacity/images\Lung_Opacity-4711.png,../data/Lung_Opacity/masks\Lung_Opacity-4711.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1986,../data/COVID/images\COVID-2787.png,../data/COVID/masks\COVID-2787.png,COVID,COVID,1,1,0.41
7176,../data/Lung_Opacity/images\Lung_Opacity-4202.png,../data/Lung_Opacity/masks\Lung_Opacity-4202.png,Lung_Opacity,Lung_Opacity,0,0,0.23
1282,../data/COVID/images\COVID-2152.png,../data/COVID/masks\COVID-2152.png,COVID,COVID,1,1,1.0
20830,../data/Viral Pneumonia/images\Viral Pneumonia-698.png,../data/Viral Pneumonia/masks\Viral Pneumonia-698.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
2948,../data/COVID/images\COVID-398.png,../data/COVID/masks\COVID-398.png,COVID,COVID,1,1,0.99
15116,../data/Normal/images\Normal-5765.png,../data/Normal/masks\Normal-5765.png,Normal,Normal,0,0,0.37
3009,../data/COVID/images\COVID-452.png,../data/COVID/masks\COVID-452.png,COVID,COVID,1,0,0.0
344,../data/COVID/images\COVID-1308.png,../data/COVID/masks\COVID-1308.png,COVID,COVID,1,1,1.0
2699,../data/COVID/images\COVID-3428.png,../data/COVID/masks\COVID-3428.png,COVID,COVID,1,1,1.0
3257,../data/COVID/images\COVID-676.png,../data/COVID/masks\COVID-676.png,COVID,COVID,1,1,1.0
16253,../data/Normal/images\Normal-6789.png,../data/Normal/masks\Normal-6789.png,Normal,Normal,0,0,0.05
3751,../data/Lung_Opacity/images\Lung_Opacity-112.png,../data/Lung_Opacity/masks\Lung_Opacity-112.png,Lung_Opacity,Lung_Opacity,0,0,0.0
13543,../data/Normal/images\Normal-4349.png,../data/Normal/masks\Normal-4349.png,Normal,Normal,0,0,0.05
1188,../data/COVID/images\COVID-2068.png,../data/COVID/masks\COVID-2068.png,COVID,COVID,1,1,1.0
138,../data/COVID/images\COVID-1122.png,../data/COVID/masks\COVID-1122.png,COVID,COVID,1,1,1.0
12869,../data/Normal/images\Normal-3742.png,../data/Normal/masks\Normal-3742.png,Normal,Normal,0,0,0.0
16209,../data/Normal/images\Normal-6749.png,../data/Normal/masks\Normal-6749.png,Normal,Normal,0,0,0.08
1255,../data/COVID/images\COVID-2128.png,../data/COVID/masks\COVID-2128.png,COVID,COVID,1,1,1.0
16906,../data/Normal/images\Normal-7376.png,../data/Normal/masks\Normal-7376.png,Normal,Normal,0,1,0.82
3082,../data/COVID/images\COVID-518.png,../data/COVID/masks\COVID-518.png,COVID,COVID,1,1,1.0
3760,../data/Lung_Opacity/images\Lung_Opacity-1128.png,../data/Lung_Opacity/masks\Lung_Opacity-1128.png,Lung_Opacity,Lung_Opacity,0,0,0.01
431,../data/COVID/images\COVID-1387.png,../data/COVID/masks\COVID-1387.png,COVID,COVID,1,1,1.0
3455,../data/COVID/images\COVID-854.png,../data/COVID/masks\COVID-854.png,COVID,COVID,1,1,1.0
2918,../data/COVID/images\COVID-370.png,../data/COVID/masks\COVID-370.png,COVID,COVID,1,1,1.0
1462,../data/COVID/images\COVID-2314.png,../data/COVID/masks\COVID-2314.png,COVID,COVID,1,1,0.99
6813,../data/Lung_Opacity/images\Lung_Opacity-3877.png,../data/Lung_Opacity/masks\Lung_Opacity-3877.png,Lung_Opacity,Lung_Opacity,0,0,0.03
8873,../data/Lung_Opacity/images\Lung_Opacity-5730.png,../data/Lung_Opacity/masks\Lung_Opacity-5730.png,Lung_Opacity,Lung_Opacity,0,0,0.01
14244,../data/Normal/images\Normal-4980.png,../data/Normal/masks\Normal-4980.png,Normal,Normal,0,0,0.0
2954,../data/COVID/images\COVID-402.png,../data/COVID/masks\COVID-402.png,COVID,COVID,1,1,1.0
8409,../data/Lung_Opacity/images\Lung_Opacity-5312.png,../data/Lung_Opacity/masks\Lung_Opacity-5312.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1992,../data/COVID/images\COVID-2792.png,../data/COVID/masks\COVID-2792.png,COVID,COVID,1,1,1.0
3178,../data/COVID/images\COVID-604.png,../data/COVID/masks\COVID-604.png,COVID,COVID,1,1,1.0
115,../data/COVID/images\COVID-1101.png,../data/COVID/masks\COVID-1101.png,COVID,COVID,1,0,0.01
2278,../data/COVID/images\COVID-3049.png,../data/COVID/masks\COVID-3049.png,COVID,COVID,1,1,0.41
5784,../data/Lung_Opacity/images\Lung_Opacity-2950.png,../data/Lung_Opacity/masks\Lung_Opacity-2950.png,Lung_Opacity,Lung_Opacity,0,0,0.0
15962,../data/Normal/images\Normal-6526.png,../data/Normal/masks\Normal-6526.png,Normal,Normal,0,0,0.01
18742,../data/Normal/images\Normal-9028.png,../data/Normal/masks\Normal-9028.png,Normal,Normal,0,0,0.32
3543,../data/COVID/images\COVID-933.png,../data/COVID/masks\COVID-933.png,COVID,COVID,1,1,1.0
8864,../data/Lung_Opacity/images\Lung_Opacity-5722.png,../data/Lung_Opacity/masks\Lung_Opacity-5722.png,Lung_Opacity,Lung_Opacity,0,0,0.06
8710,../data/Lung_Opacity/images\Lung_Opacity-5584.png,../data/Lung_Opacity/masks\Lung_Opacity-5584.png,Lung_Opacity,Lung_Opacity,0,0,0.02
3496,../data/COVID/images\COVID-891.png,../data/COVID/masks\COVID-891.png,COVID,COVID,1,1,1.0
2663,../data/COVID/images\COVID-3396.png,../data/COVID/masks\COVID-3396.png,COVID,COVID,1,0,0.14
3004,../data/COVID/images\COVID-448.png,../data/COVID/masks\COVID-448.png,COVID,COVID,1,1,1.0
18222,../data/Normal/images\Normal-8560.png,../data/Normal/masks\Normal-8560.png,Normal,Normal,0,0,0.0
7408,../data/Lung_Opacity/images\Lung_Opacity-4411.png,../data/Lung_Opacity/masks\Lung_Opacity-4411.png,Lung_Opacity,Lung_Opacity,0,0,0.05
16893,../data/Normal/images\Normal-7364.png,../data/Normal/masks\Normal-7364.png,Normal,Normal,0,0,0.02
12045,../data/Normal/images\Normal-300.png,../data/Normal/masks\Normal-300.png,Normal,Normal,0,0,0.0
13061,../data/Normal/images\Normal-3915.png,../data/Normal/masks\Normal-3915.png,Normal,Normal,0,1,0.67
2497,../data/COVID/images\COVID-3246.png,../data/COVID/masks\COVID-3246.png,COVID,COVID,1,1,0.98
2587,../data/COVID/images\COVID-3327.png,../data/COVID/masks\COVID-3327.png,COVID,COVID,1,1,1.0
11444,../data/Normal/images\Normal-246.png,../data/Normal/masks\Normal-246.png,Normal,Normal,0,0,0.0
2812,../data/COVID/images\COVID-353.png,../data/COVID/masks\COVID-353.png,COVID,COVID,1,1,0.99
17594,../data/Normal/images\Normal-7996.png,../data/Normal/masks\Normal-7996.png,Normal,Normal,0,0,0.02
18157,../data/Normal/images\Normal-8501.png,../data/Normal/masks\Normal-8501.png,Normal,Normal,0,0,0.07
2504,../data/COVID/images\COVID-3252.png,../data/COVID/masks\COVID-3252.png,COVID,COVID,1,1,0.99
19711,../data/Normal/images\Normal-9900.png,../data/Normal/masks\Normal-9900.png,Normal,Normal,0,0,0.0
18947,../data/Normal/images\Normal-9212.png,../data/Normal/masks\Normal-9212.png,Normal,Normal,0,0,0.03
2169,../data/COVID/images\COVID-2951.png,../data/COVID/masks\COVID-2951.png,COVID,COVID,1,1,0.99
14667,../data/Normal/images\Normal-5360.png,../data/Normal/masks\Normal-5360.png,Normal,Normal,0,0,0.0
4951,../data/Lung_Opacity/images\Lung_Opacity-220.png,../data/Lung_Opacity/masks\Lung_Opacity-220.png,Lung_Opacity,Lung_Opacity,0,0,0.0
2371,../data/COVID/images\COVID-3132.png,../data/COVID/masks\COVID-3132.png,COVID,COVID,1,1,1.0
1935,../data/COVID/images\COVID-2740.png,../data/COVID/masks\COVID-2740.png,COVID,COVID,1,1,0.99
3239,../data/COVID/images\COVID-66.png,../data/COVID/masks\COVID-66.png,COVID,COVID,1,1,0.95
47,../data/COVID/images\COVID-1040.png,../data/COVID/masks\COVID-1040.png,COVID,COVID,1,1,1.0
3119,../data/COVID/images\COVID-551.png,../data/COVID/masks\COVID-551.png,COVID,COVID,1,1,1.0
17917,../data/Normal/images\Normal-8286.png,../data/Normal/masks\Normal-8286.png,Normal,Normal,0,0,0.28
2748,../data/COVID/images\COVID-3472.png,../data/COVID/masks\COVID-3472.png,COVID,COVID,1,1,1.0
15461,../data/Normal/images\Normal-6075.png,../data/Normal/masks\Normal-6075.png,Normal,Normal,0,0,0.23
957,../data/COVID/images\COVID-1860.png,../data/COVID/masks\COVID-1860.png,COVID,COVID,1,1,0.98
2272,../data/COVID/images\COVID-3043.png,../data/COVID/masks\COVID-3043.png,COVID,COVID,1,1,1.0
3069,../data/COVID/images\COVID-506.png,../data/COVID/masks\COVID-506.png,COVID,COVID,1,1,1.0
16282,../data/Normal/images\Normal-6814.png,../data/Normal/masks\Normal-6814.png,Normal,Normal,0,0,0.0
17731,../data/Normal/images\Normal-8118.png,../data/Normal/masks\Normal-8118.png,Normal,Normal,0,0,0.04
3281,../data/COVID/images\COVID-698.png,../data/COVID/masks\COVID-698.png,COVID,COVID,1,1,1.0
125,../data/COVID/images\COVID-1110.png,../data/COVID/masks\COVID-1110.png,COVID,COVID,1,1,1.0
7268,../data/Lung_Opacity/images\Lung_Opacity-4286.png,../data/Lung_Opacity/masks\Lung_Opacity-4286.png,Lung_Opacity,Lung_Opacity,0,0,0.06
3235,../data/COVID/images\COVID-656.png,../data/COVID/masks\COVID-656.png,COVID,COVID,1,1,0.99
8416,../data/Lung_Opacity/images\Lung_Opacity-5319.png,../data/Lung_Opacity/masks\Lung_Opacity-5319.png,Lung_Opacity,Lung_Opacity,0,0,0.04
16747,../data/Normal/images\Normal-7232.png,../data/Normal/masks\Normal-7232.png,Normal,Normal,0,0,0.07
1661,../data/COVID/images\COVID-2494.png,../data/COVID/masks\COVID-2494.png,COVID,COVID,1,1,1.0
665,../data/COVID/images\COVID-1598.png,../data/COVID/masks\COVID-1598.png,COVID,COVID,1,1,0.94
12767,../data/Normal/images\Normal-3650.png,../data/Normal/masks\Normal-3650.png,Normal,Normal,0,0,0.0
928,../data/COVID/images\COVID-1834.png,../data/COVID/masks\COVID-1834.png,COVID,COVID,1,1,0.99
14803,../data/Normal/images\Normal-5483.png,../data/Normal/masks\Normal-5483.png,Normal,Normal,0,0,0.05
711,../data/COVID/images\COVID-1639.png,../data/COVID/masks\COVID-1639.png,COVID,COVID,1,1,1.0
10259,../data/Normal/images\Normal-1393.png,../data/Normal/masks\Normal-1393.png,Normal,Normal,0,0,0.0
2058,../data/COVID/images\COVID-2851.png,../data/COVID/masks\COVID-2851.png,COVID,COVID,1,1,0.99
16000,../data/Normal/images\Normal-6560.png,../data/Normal/masks\Normal-6560.png,Normal,Normal,0,0,0.02
840,../data/COVID/images\COVID-1755.png,../data/COVID/masks\COVID-1755.png,COVID,COVID,1,1,1.0
19302,../data/Normal/images\Normal-9532.png,../data/Normal/masks\Normal-9532.png,Normal,Normal,0,0,0.06
816,../data/COVID/images\COVID-1733.png,../data/COVID/masks\COVID-1733.png,COVID,COVID,1,1,1.0
3985,../data/Lung_Opacity/images\Lung_Opacity-1330.png,../data/Lung_Opacity/masks\Lung_Opacity-1330.png,Lung_Opacity,Lung_Opacity,0,0,0.0
17784,../data/Normal/images\Normal-8166.png,../data/Normal/masks\Normal-8166.png,Normal,Normal,0,0,0.27
171,../data/COVID/images\COVID-1152.png,../data/COVID/masks\COVID-1152.png,COVID,COVID,1,1,1.0
2436,../data/COVID/images\COVID-3191.png,../data/COVID/masks\COVID-3191.png,COVID,COVID,1,0,0.07
14870,../data/Normal/images\Normal-5543.png,../data/Normal/masks\Normal-5543.png,Normal,Normal,0,0,0.01
9674,../data/Normal/images\Normal-10039.png,../data/Normal/masks\Normal-10039.png,Normal,Normal,0,0,0.0
13670,../data/Normal/images\Normal-4463.png,../data/Normal/masks\Normal-4463.png,Normal,Normal,0,0,0.09
17722,../data/Normal/images\Normal-811.png,../data/Normal/masks\Normal-811.png,Normal,Normal,0,0,0.0
1812,../data/COVID/images\COVID-263.png,../data/COVID/masks\COVID-263.png,COVID,COVID,1,1,0.57
14066,../data/Normal/images\Normal-482.png,../data/Normal/masks\Normal-482.png,Normal,Normal,0,0,0.0
6699,../data/Lung_Opacity/images\Lung_Opacity-3774.png,../data/Lung_Opacity/masks\Lung_Opacity-3774.png,Lung_Opacity,Lung_Opacity,0,0,0.0
8742,../data/Lung_Opacity/images\Lung_Opacity-5612.png,../data/Lung_Opacity/masks\Lung_Opacity-5612.png,Lung_Opacity,Lung_Opacity,0,0,0.0
5659,../data/Lung_Opacity/images\Lung_Opacity-2838.png,../data/Lung_Opacity/masks\Lung_Opacity-2838.png,Lung_Opacity,Lung_Opacity,0,0,0.0
1394,../data/COVID/images\COVID-2253.png,../data/COVID/masks\COVID-2253.png,COVID,COVID,1,1,1.0
3213,../data/COVID/images\COVID-636.png,../data/COVID/masks\COVID-636.png,COVID,COVID,1,1,1.0
23,../data/COVID/images\COVID-1019.png,../data/COVID/masks\COVID-1019.png,COVID,COVID,1,1,1.0
2207,../data/COVID/images\COVID-2986.png,../data/COVID/masks\COVID-2986.png,COVID,COVID,1,1,1.0
2222,../data/COVID/images\COVID-3.png,../data/COVID/masks\COVID-3.png,COVID,COVID,1,1,1.0
82,../data/COVID/images\COVID-1072.png,../data/COVID/masks\COVID-1072.png,COVID,COVID,1,1,1.0
15618,../data/Normal/images\Normal-6216.png,../data/Normal/masks\Normal-6216.png,Normal,Normal,0,0,0.0
44,../data/COVID/images\COVID-1038.png,../data/COVID/masks\COVID-1038.png,COVID,COVID,1,1,1.0
16919,../data/Normal/images\Normal-7388.png,../data/Normal/masks\Normal-7388.png,Normal,Normal,0,0,0.04
13027,../data/Normal/images\Normal-3885.png,../data/Normal/masks\Normal-3885.png,Normal,Normal,0,0,0.02
3248,../data/COVID/images\COVID-668.png,../data/COVID/masks\COVID-668.png,COVID,COVID,1,1,0.98
802,../data/COVID/images\COVID-1720.png,../data/COVID/masks\COVID-1720.png,COVID,COVID,1,1,1.0
2866,../data/COVID/images\COVID-3579.png,../data/COVID/masks\COVID-3579.png,COVID,COVID,1,1,1.0
8530,../data/Lung_Opacity/images\Lung_Opacity-5421.png,../data/Lung_Opacity/masks\Lung_Opacity-5421.png,Lung_Opacity,Lung_Opacity,0,0,0.07
946,../data/COVID/images\COVID-1850.png,../data/COVID/masks\COVID-1850.png,COVID,COVID,1,1,0.99
579,../data/COVID/images\COVID-152.png,../data/COVID/masks\COVID-152.png,COVID,COVID,1,1,1.0
19992,../data/Viral Pneumonia/images\Viral Pneumonia-1153.png,../data/Viral Pneumonia/masks\Viral Pneumonia-1153.png,Viral Pneumonia,Viral Pneumonia,0,0,0.37
3152,../data/COVID/images\COVID-581.png,../data/COVID/masks\COVID-581.png,COVID,COVID,1,1,0.96
1586,../data/COVID/images\COVID-2426.png,../data/COVID/masks\COVID-2426.png,COVID,COVID,1,1,1.0
8723,../data/Lung_Opacity/images\Lung_Opacity-5596.png,../data/Lung_Opacity/masks\Lung_Opacity-5596.png,Lung_Opacity,Lung_Opacity,0,0,0.0
3030,../data/COVID/images\COVID-471.png,../data/COVID/masks\COVID-471.png,COVID,COVID,1,1,0.98
4473,../data/Lung_Opacity/images\Lung_Opacity-1770.png,../data/Lung_Opacity/masks\Lung_Opacity-1770.png,Lung_Opacity,Lung_Opacity,0,0,0.0
15589,../data/Normal/images\Normal-6190.png,../data/Normal/masks\Normal-6190.png,Normal,Normal,0,0,0.01
12764,../data/Normal/images\Normal-3648.png,../data/Normal/masks\Normal-3648.png,Normal,Normal,0,0,0.0
267,../data/COVID/images\COVID-1239.png,../data/COVID/masks\COVID-1239.png,COVID,COVID,1,1,0.99
12119,../data/Normal/images\Normal-3067.png,../data/Normal/masks\Normal-3067.png,Normal,Normal,0,0,0.01
422,../data/COVID/images\COVID-1379.png,../data/COVID/masks\COVID-1379.png,COVID,COVID,1,1,1.0
529,../data/COVID/images\COVID-1475.png,../data/COVID/masks\COVID-1475.png,COVID,COVID,1,1,1.0
14972,../data/Normal/images\Normal-5635.png,../data/Normal/masks\Normal-5635.png,Normal,Normal,0,0,0.0
17482,../data/Normal/images\Normal-7895.png,../data/Normal/masks\Normal-7895.png,Normal,Normal,0,1,0.73
15475,../data/Normal/images\Normal-6088.png,../data/Normal/masks\Normal-6088.png,Normal,Normal,0,0,0.0
1654,../data/COVID/images\COVID-2488.png,../data/COVID/masks\COVID-2488.png,COVID,COVID,1,1,1.0
9620,../data/Lung_Opacity/images\Lung_Opacity-992.png,../data/Lung_Opacity/masks\Lung_Opacity-992.png,Lung_Opacity,Lung_Opacity,0,0,0.0
987,../data/COVID/images\COVID-1888.png,../data/COVID/masks\COVID-1888.png,COVID,COVID,1,1,0.96
20452,../data/Viral Pneumonia/images\Viral Pneumonia-357.png,../data/Viral Pneumonia/masks\Viral Pneumonia-357.png,Viral Pneumonia,Viral Pneumonia,0,0,0.0
2316,../data/COVID/images\COVID-3083.png,../data/COVID/masks\COVID-3083.png,COVID,COVID,1,1,0.65
2307,../data/COVID/images\COVID-3075.png,../data/COVID/masks\COVID-3075.png,COVID,COVID,1,1,0.94
724,../data/COVID/images\COVID-1650.png,../data/COVID/masks\COVID-1650.png,COVID,COVID,1,1,1.0
1398,../data/COVID/images\COVID-2257.png,../data/COVID/masks\COVID-2257.png,COVID,COVID,1,1,1.0
17122,../data/Normal/images\Normal-7570.png,../data/Normal/masks\Normal-7570.png,Normal,Normal,0,0,0.0
149,../data/COVID/images\COVID-1132.png,../data/COVID/masks\COVID-1132.png,COVID,COVID,1,1,1.0
120,../data/COVID/images\COVID-1106.png,../data/COVID/masks\COVID-1106.png,COVID,COVID,1,1,1.0
21067,../data/Viral Pneumonia/images\Viral Pneumonia-910.png,../data/Viral Pneumonia/masks\Viral Pneumonia-910.png,Viral Pneumonia,Viral Pneumonia,0,0,0.04
3074,../data/COVID/images\COVID-510.png,../data/COVID/masks\COVID-510.png,COVID,COVID,1,1,1.0
13470,../data/Normal/images\Normal-4283.png,../data/Normal/masks\Normal-4283.png,Normal,Normal,0,0,0.0
19565,../data/Normal/images\Normal-977.png,../data/Normal/masks\Normal-977.png,Normal,Normal,0,0,0.0
6309,../data/Lung_Opacity/images\Lung_Opacity-3422.png,../data/Lung_Opacity/masks\Lung_Opacity-3422.png,Lung_Opacity,Lung_Opacity,0,0,0.0
3590,../data/COVID/images\COVID-976.png,../data/COVID/masks\COVID-976.png,COVID,COVID,1,1,0.78
2157,../data/COVID/images\COVID-2940.png,../data/COVID/masks\COVID-2940.png,COVID,COVID,1,1,1.0
15566,../data/Normal/images\Normal-617.png,../data/Normal/masks\Normal-617.png,Normal,Normal,0,0,0.0
16150,../data/Normal/images\Normal-6696.png,../data/Normal/masks\Normal-6696.png,Normal,Normal,0,0,0.09
9864,../data/Normal/images\Normal-1037.png,../data/Normal/masks\Normal-1037.png,Normal,Normal,0,0,0.02
3425,../data/COVID/images\COVID-827.png,../data/COVID/masks\COVID-827.png,COVID,COVID,1,1,1.0
8440,../data/Lung_Opacity/images\Lung_Opacity-5340.png,../data/Lung_Opacity/masks\Lung_Opacity-5340.png,Lung_Opacity,Lung_Opacity,0,1,0.53
1019,../data/COVID/images\COVID-1916.png,../data/COVID/masks\COVID-1916.png,COVID,COVID,1,1,1.0
15621,../data/Normal/images\Normal-6219.png,../data/Normal/masks\Normal-6219.png,Normal,Normal,0,0,0.0
4726,../data/Lung_Opacity/images\Lung_Opacity-1999.png,../data/Lung_Opacity/masks\Lung_Opacity-1999.png,Lung_Opacity,Lung_Opacity,0,0,0.02
2301,../data/COVID/images\COVID-307.png,../data/COVID/masks\COVID-307.png,COVID,COVID,1,1,1.0
2348,../data/COVID/images\COVID-3111.png,../data/COVID/masks\COVID-3111.png,COVID,COVID,1,1,1.0
19091,../data/Normal/images\Normal-9342.png,../data/Normal/masks\Normal-9342.png,Normal,Normal,0,0,0.3
11692,../data/Normal/images\Normal-2683.png,../data/Normal/masks\Normal-2683.png,Normal,Normal,0,0,0.11
11637,../data/Normal/images\Normal-2633.png,../data/Normal/masks\Normal-2633.png,Normal,Normal,0,0,0.0
20611,../data/Viral Pneumonia/images\Viral Pneumonia-50.png,../data/Viral Pneumonia/masks\Viral Pneumonia-50.png,Viral Pneumonia,Viral Pneumonia,0,1,0.56
795,../data/COVID/images\COVID-1714.png,../data/COVID/masks\COVID-1714.png,COVID,COVID,1,1,1.0
2318,../data/COVID/images\COVID-3085.png,../data/COVID/masks\COVID-3085.png,COVID,COVID,1,1,0.98
667,../data/COVID/images\COVID-16.png,../data/COVID/masks\COVID-16.png,COVID,COVID,1,1,0.55
10555,../data/Normal/images\Normal-166.png,../data/Normal/masks\Normal-166.png,Normal,Normal,0,0,0.0
8228,../data/Lung_Opacity/images\Lung_Opacity-515.png,../data/Lung_Opacity/masks\Lung_Opacity-515.png,Lung_Opacity,Lung_Opacity,0,0,0.0
10317,../data/Normal/images\Normal-1445.png,../data/Normal/masks\Normal-1445.png,Normal,Normal,0,0,0.0
113,../data/COVID/images\COVID-110.png,../data/COVID/masks\COVID-110.png,COVID,COVID,1,1,1.0
